,date,state,cases_import,cases_new,cases_recovered,cases_new_mva_7_days,cases_new_mva_14_days,total_clusters_announced,clusters_announced_mva_7_days,clusters_announced_mva_14_days,icu_covid,icu_covid_mva_7_days,icu_covid_mva_14_days,cases_new_mva_7_days_offset_14_days,cases_new_mva_14_days_offset_14_days,clusters_announced_mva_7_days_offset_14_days,clusters_announced_mva_14_days_offset_14_days,icu_covid_mva_7_days_offset_14_days,icu_covid_mva_14_days_offset_14_days,YearMonth
3752,2020-12-27,Kelantan,0,31,6,12.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,8.0,0.0,0.0,7.0,6.0,2020-12
3753,2020-12-27,Melaka,0,23,13,34.0,36.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-12
3754,2020-12-27,Negeri Sembilan,0,39,135,83.0,87.0,0.0,0.0,1.0,2.0,2.0,2.0,148.0,107.0,1.0,1.0,1.0,2.0,2020-12
3755,2020-12-27,Pahang,0,9,0,17.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,0.0,0.0,2020-12
3756,2020-12-27,Perak,0,30,67,23.0,47.0,0.0,0.0,0.0,6.0,6.0,5.0,59.0,49.0,0.0,0.0,8.0,8.0,2020-12
3757,2020-12-27,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
3758,2020-12-27,Pulau Pinang,0,37,29,33.0,39.0,0.0,1.0,0.0,7.0,8.0,9.0,44.0,46.0,0.0,0.0,7.0,9.0,2020-12
3759,2020-12-27,Sabah,0,186,219,229.0,242.0,1.0,1.0,1.0,56.0,60.0,60.0,315.0,310.0,0.0,1.0,63.0,64.0,2020-12
3760,2020-12-27,Sarawak,3,3,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-12
3761,2020-12-27,Selangor,2,392,349,694.0,590.0,0.0,2.0,2.0,47.0,43.0,38.0,648.0,523.0,2.0,2.0,21.0,19.0,2020-12
3762,2020-12-27,Terengganu,0,5,1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-12
3763,2020-12-27,W.P. Kuala Lumpur,0,202,75,341.0,311.0,0.0,0.0,0.0,10.0,4.0,3.0,151.0,168.0,0.0,0.0,0.0,0.0,2020-12
3764,2020-12-27,W.P. Labuan,0,12,32,16.0,14.0,0.0,0.0,0.0,4.0,2.0,2.0,7.0,10.0,0.0,0.0,2.0,2.0,2020-12
3765,2020-12-28,Johor,0,191,6,213.0,147.0,1.0,1.0,1.0,30.0,26.0,26.0,98.0,89.0,1.0,1.0,28.0,25.0,2020-12
3766,2020-12-28,Kedah,0,12,9,10.0,10.0,1.0,1.0,0.0,8.0,6.0,6.0,16.0,21.0,0.0,0.0,7.0,8.0,2020-12
3767,2020-12-28,Kelantan,0,28,8,16.0,10.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,8.0,0.0,0.0,7.0,6.0,2020-12
3768,2020-12-28,Melaka,0,14,8,37.0,37.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2020-12
3769,2020-12-28,Negeri Sembilan,0,160,109,64.0,88.0,1.0,0.0,0.0,3.0,2.0,2.0,115.0,106.0,1.0,1.0,1.0,2.0,2020-12
3770,2020-12-28,Pahang,0,11,8,16.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,31.0,0.0,0.0,0.0,0.0,2020-12
3771,2020-12-28,Perak,0,47,13,26.0,42.0,1.0,0.0,0.0,8.0,6.0,5.0,59.0,51.0,0.0,0.0,7.0,8.0,2020-12
3772,2020-12-28,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
3773,2020-12-28,Pulau Pinang,0,69,36,34.0,39.0,0.0,1.0,0.0,8.0,8.0,9.0,44.0,44.0,0.0,0.0,7.0,9.0,2020-12
3774,2020-12-28,Sabah,0,157,248,228.0,232.0,0.0,1.0,1.0,56.0,59.0,59.0,327.0,313.0,0.0,1.0,63.0,63.0,2020-12
3775,2020-12-28,Sarawak,2,2,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-12
3776,2020-12-28,Selangor,0,697,516,687.0,587.0,0.0,2.0,2.0,46.0,44.0,40.0,662.0,537.0,2.0,2.0,21.0,20.0,2020-12
3777,2020-12-28,Terengganu,0,3,2,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-12
3778,2020-12-28,W.P. Kuala Lumpur,1,194,194,329.0,316.0,0.0,0.0,0.0,12.0,5.0,4.0,145.0,142.0,0.0,0.0,0.0,0.0,2020-12
3779,2020-12-28,W.P. Labuan,0,0,18,14.0,15.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,7.0,0.0,0.0,2.0,2.0,2020-12
3780,2020-12-29,Johor,0,110,214,200.0,158.0,0.0,1.0,1.0,31.0,27.0,26.0,90.0,88.0,1.0,1.0,28.0,26.0,2020-12
3781,2020-12-29,Kedah,0,8,7,11.0,10.0,0.0,1.0,0.0,7.0,6.0,6.0,14.0,19.0,0.0,0.0,7.0,8.0,2020-12
3782,2020-12-29,Kelantan,0,31,1,19.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,8.0,0.0,0.0,6.0,6.0,2020-12
3783,2020-12-29,Melaka,0,9,198,38.0,38.0,2.0,0.0,0.0,3.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2020-12
3784,2020-12-29,Negeri Sembilan,0,60,83,79.0,81.0,1.0,1.0,0.0,3.0,2.0,2.0,75.0,115.0,1.0,1.0,1.0,1.0,2020-12
3785,2020-12-29,Pahang,0,288,8,16.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,30.0,0.0,0.0,0.0,0.0,2020-12
3786,2020-12-29,Perak,0,17,39,30.0,41.0,0.0,1.0,0.0,8.0,6.0,5.0,60.0,53.0,0.0,0.0,6.0,8.0,2020-12
3787,2020-12-29,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
3788,2020-12-29,Pulau Pinang,0,57,26,42.0,42.0,0.0,1.0,0.0,11.0,8.0,9.0,40.0,42.0,0.0,0.0,8.0,8.0,2020-12
3789,2020-12-29,Sabah,1,230,221,215.0,223.0,2.0,1.0,1.0,56.0,59.0,59.0,332.0,310.0,0.0,1.0,62.0,63.0,2020-12
3790,2020-12-29,Sarawak,1,4,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-12
3791,2020-12-29,Selangor,1,747,221,614.0,599.0,2.0,2.0,1.0,45.0,44.0,41.0,677.0,546.0,2.0,2.0,23.0,20.0,2020-12
3792,2020-12-29,Terengganu,0,2,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2020-12
3793,2020-12-29,W.P. Kuala Lumpur,7,360,93,339.0,321.0,0.0,0.0,0.0,11.0,6.0,4.0,141.0,142.0,0.0,0.0,1.0,0.0,2020-12
3794,2020-12-29,W.P. Labuan,0,0,7,9.0,14.0,0.0,0.0,0.0,4.0,3.0,2.0,6.0,6.0,0.0,0.0,2.0,2.0,2020-12
3795,2020-12-30,Johor,0,607,90,192.0,162.0,1.0,1.0,1.0,28.0,28.0,26.0,81.0,87.0,1.0,1.0,28.0,26.0,2020-12
3796,2020-12-30,Kedah,0,23,5,12.0,9.0,1.0,1.0,0.0,9.0,6.0,6.0,15.0,19.0,0.0,0.0,7.0,8.0,2020-12
3797,2020-12-30,Kelantan,0,56,7,23.0,14.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,7.0,0.0,0.0,5.0,6.0,2020-12
3798,2020-12-30,Melaka,0,8,8,38.0,38.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2020-12
3799,2020-12-30,Negeri Sembilan,0,34,72,79.0,80.0,0.0,1.0,0.0,3.0,2.0,2.0,81.0,109.0,1.0,1.0,1.0,1.0,2020-12
3800,2020-12-30,Pahang,0,48,17,56.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,31.0,0.0,0.0,0.0,0.0,2020-12
3801,2020-12-30,Perak,0,48,20,30.0,34.0,2.0,0.0,0.0,8.0,7.0,6.0,71.0,60.0,0.0,0.0,5.0,7.0,2020-12
3802,2020-12-30,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
3803,2020-12-30,Pulau Pinang,0,69,24,47.0,44.0,0.0,1.0,0.0,11.0,8.0,9.0,43.0,43.0,0.0,0.0,9.0,8.0,2020-12
3804,2020-12-30,Sabah,0,280,212,212.0,221.0,0.0,1.0,1.0,61.0,58.0,59.0,331.0,310.0,0.0,1.0,61.0,63.0,2020-12
3805,2020-12-30,Sarawak,0,1,4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-12
3806,2020-12-30,Selangor,0,472,210,576.0,617.0,2.0,2.0,2.0,47.0,45.0,42.0,689.0,518.0,1.0,2.0,25.0,22.0,2020-12
3807,2020-12-30,Terengganu,0,2,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,2020-12
3808,2020-12-30,W.P. Kuala Lumpur,1,219,63,318.0,296.0,0.0,0.0,0.0,12.0,7.0,5.0,227.0,190.0,0.0,0.0,1.0,0.0,2020-12
3809,2020-12-30,W.P. Labuan,1,2,12,9.0,13.0,0.0,0.0,0.0,4.0,3.0,2.0,8.0,7.0,0.0,0.0,2.0,2.0,2020-12
3810,2020-12-31,Johor,0,194,28,262.0,198.0,2.0,1.0,1.0,29.0,28.0,26.0,82.0,87.0,1.0,1.0,28.0,27.0,2020-12
3811,2020-12-31,Kedah,0,24,8,13.0,10.0,0.0,1.0,0.0,8.0,7.0,6.0,14.0,18.0,0.0,0.0,6.0,7.0,2020-12
3812,2020-12-31,Kelantan,0,37,6,30.0,18.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,7.0,0.0,0.0,4.0,6.0,2020-12
3813,2020-12-31,Melaka,0,239,16,21.0,38.0,0.0,0.0,0.0,5.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2020-12
3814,2020-12-31,Negeri Sembilan,0,78,70,80.0,78.0,1.0,1.0,0.0,3.0,2.0,2.0,85.0,109.0,1.0,1.0,1.0,1.0,2020-12
3815,2020-12-31,Pahang,0,15,43,57.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,0.0,2020-12
3816,2020-12-31,Perak,0,33,3,36.0,35.0,1.0,1.0,0.0,8.0,7.0,6.0,72.0,60.0,0.0,0.0,4.0,7.0,2020-12
3817,2020-12-31,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12
3818,2020-12-31,Pulau Pinang,0,92,8,50.0,44.0,0.0,1.0,0.0,10.0,8.0,9.0,48.0,43.0,0.0,0.0,9.0,8.0,2020-12
3819,2020-12-31,Sabah,0,299,162,225.0,222.0,0.0,1.0,1.0,63.0,59.0,59.0,340.0,312.0,0.0,1.0,61.0,63.0,2020-12
3820,2020-12-31,Sarawak,0,2,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-12
3821,2020-12-31,Selangor,0,1205,871,567.0,616.0,3.0,2.0,2.0,45.0,46.0,43.0,718.0,535.0,2.0,2.0,27.0,23.0,2020-12
3822,2020-12-31,Terengganu,0,17,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,2020-12
3823,2020-12-31,W.P. Kuala Lumpur,5,222,248,317.0,296.0,0.0,0.0,0.0,16.0,9.0,6.0,242.0,201.0,0.0,0.0,1.0,1.0,2020-12
3824,2020-12-31,W.P. Labuan,8,63,12,9.0,13.0,0.0,0.0,0.0,2.0,3.0,3.0,8.0,7.0,0.0,0.0,2.0,2.0,2020-12
3825,2021-01-01,Johor,0,112,31,273.0,207.0,1.0,1.0,1.0,30.0,29.0,26.0,77.0,86.0,0.0,1.0,28.0,27.0,2021-01
3826,2021-01-01,Kedah,0,20,5,16.0,11.0,1.0,1.0,0.0,9.0,7.0,6.0,13.0,16.0,0.0,0.0,6.0,7.0,2021-01
3827,2021-01-01,Kelantan,0,53,1,34.0,20.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,7.0,0.0,0.0,3.0,5.0,2021-01
3828,2021-01-01,Melaka,0,23,9,45.0,48.0,0.0,0.0,0.0,5.0,4.0,2.0,21.0,12.0,0.0,0.0,0.0,0.0,2021-01
3829,2021-01-01,Negeri Sembilan,0,51,23,70.0,82.0,0.0,1.0,1.0,1.0,3.0,2.0,80.0,108.0,1.0,1.0,1.0,1.0,2021-01
3830,2021-01-01,Pahang,0,16,2,57.0,36.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,32.0,0.0,0.0,0.0,0.0,2021-01
3831,2021-01-01,Perak,0,51,21,37.0,35.0,1.0,1.0,1.0,9.0,7.0,6.0,61.0,61.0,0.0,0.0,4.0,6.0,2021-01
3832,2021-01-01,Perlis,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
3833,2021-01-01,Pulau Pinang,0,226,69,58.0,45.0,1.0,1.0,0.0,10.0,9.0,9.0,54.0,46.0,0.0,0.0,9.0,8.0,2021-01
3834,2021-01-01,Sabah,0,254,232,232.0,230.0,0.0,1.0,1.0,59.0,59.0,59.0,327.0,303.0,0.0,0.0,60.0,62.0,2021-01
3835,2021-01-01,Sarawak,0,8,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-01
3836,2021-01-01,Selangor,0,776,924,669.0,676.0,1.0,2.0,2.0,49.0,46.0,43.0,567.0,528.0,1.0,2.0,30.0,24.0,2021-01
3837,2021-01-01,Terengganu,0,14,3,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,2021-01
3838,2021-01-01,W.P. Kuala Lumpur,1,457,895,295.0,290.0,0.0,0.0,0.0,13.0,11.0,7.0,265.0,219.0,0.0,0.0,1.0,1.0,2021-01
3839,2021-01-01,W.P. Labuan,1,3,7,14.0,16.0,0.0,0.0,0.0,2.0,3.0,3.0,10.0,8.0,0.0,0.0,2.0,2.0,2021-01
3840,2021-01-02,Johor,0,580,30,260.0,210.0,2.0,1.0,1.0,31.0,29.0,27.0,79.0,87.0,1.0,1.0,27.0,27.0,2021-01
3841,2021-01-02,Kedah,0,47,4,19.0,12.0,0.0,1.0,0.0,8.0,8.0,6.0,11.0,14.0,0.0,0.0,6.0,7.0,2021-01
3842,2021-01-02,Kelantan,0,26,13,41.0,23.0,1.0,0.0,0.0,5.0,3.0,2.0,3.0,6.0,0.0,0.0,3.0,5.0,2021-01
3843,2021-01-02,Melaka,0,95,49,46.0,40.0,0.0,0.0,0.0,5.0,4.0,3.0,40.0,22.0,0.0,0.0,0.0,0.0,2021-01
3844,2021-01-02,Negeri Sembilan,0,131,159,65.0,73.0,1.0,1.0,0.0,0.0,2.0,2.0,96.0,119.0,1.0,1.0,1.0,1.0,2021-01
3845,2021-01-02,Pahang,0,29,63,58.0,37.0,2.0,1.0,1.0,3.0,0.0,0.0,20.0,31.0,0.0,0.0,0.0,0.0,2021-01
3846,2021-01-02,Perak,1,12,27,36.0,34.0,0.0,1.0,1.0,10.0,8.0,6.0,69.0,62.0,0.0,0.0,4.0,6.0,2021-01
3847,2021-01-02,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
3848,2021-01-02,Pulau Pinang,0,288,42,87.0,58.0,0.0,1.0,0.0,12.0,9.0,9.0,54.0,45.0,0.0,0.0,10.0,8.0,2021-01
3849,2021-01-02,Sabah,0,259,281,236.0,229.0,1.0,0.0,1.0,55.0,58.0,59.0,288.0,299.0,1.0,1.0,60.0,62.0,2021-01
3850,2021-01-02,Sarawak,0,5,2,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-01
3851,2021-01-02,Selangor,2,638,1794,714.0,682.0,3.0,2.0,2.0,47.0,46.0,44.0,547.0,555.0,1.0,1.0,31.0,26.0,2021-01
3852,2021-01-02,Terengganu,0,16,1,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,2021-01
3853,2021-01-02,W.P. Kuala Lumpur,6,156,836,340.0,309.0,0.0,0.0,0.0,15.0,12.0,7.0,274.0,214.0,0.0,0.0,2.0,1.0,2021-01
3854,2021-01-02,W.P. Labuan,0,1,17,14.0,15.0,0.0,0.0,0.0,3.0,3.0,3.0,12.0,9.0,0.0,0.0,2.0,2.0,2021-01
3855,2021-01-03,Johor,0,179,158,284.0,246.0,3.0,1.0,1.0,32.0,30.0,27.0,74.0,88.0,1.0,1.0,27.0,27.0,2021-01
3856,2021-01-03,Kedah,0,53,12,23.0,15.0,0.0,0.0,0.0,8.0,8.0,7.0,10.0,13.0,0.0,0.0,6.0,7.0,2021-01
3857,2021-01-03,Kelantan,0,47,11,37.0,25.0,2.0,0.0,0.0,9.0,4.0,2.0,4.0,4.0,0.0,0.0,2.0,5.0,2021-01
3858,2021-01-03,Melaka,0,6,12,59.0,46.0,0.0,0.0,0.0,4.0,4.0,3.0,38.0,21.0,0.0,0.0,0.0,0.0,2021-01
3859,2021-01-03,Negeri Sembilan,0,72,83,79.0,81.0,0.0,1.0,0.0,2.0,2.0,2.0,92.0,120.0,1.0,1.0,1.0,1.0,2021-01
3860,2021-01-03,Pahang,0,21,9,59.0,38.0,0.0,1.0,1.0,3.0,1.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0,2021-01
3861,2021-01-03,Perak,0,75,40,34.0,29.0,0.0,1.0,1.0,9.0,8.0,7.0,71.0,65.0,0.0,0.0,4.0,6.0,2021-01
3862,2021-01-03,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
3863,2021-01-03,Pulau Pinang,0,103,60,120.0,77.0,0.0,0.0,0.0,11.0,10.0,9.0,44.0,44.0,0.0,0.0,10.0,8.0,2021-01
3864,2021-01-03,Sabah,0,316,234,238.0,234.0,1.0,1.0,1.0,55.0,58.0,59.0,255.0,285.0,1.0,1.0,60.0,61.0,2021-01
3865,2021-01-03,Sarawak,0,10,0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-01
3866,2021-01-03,Selangor,1,673,1173,704.0,699.0,2.0,2.0,2.0,50.0,47.0,45.0,487.0,568.0,1.0,1.0,34.0,27.0,2021-01
3867,2021-01-03,Terengganu,0,4,3,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,2021-01
3868,2021-01-03,W.P. Kuala Lumpur,4,112,921,259.0,300.0,0.0,0.0,0.0,16.0,13.0,8.0,280.0,216.0,0.0,0.0,2.0,1.0,2021-01
3869,2021-01-03,W.P. Labuan,0,16,9,12.0,14.0,0.0,0.0,0.0,3.0,3.0,3.0,13.0,10.0,0.0,0.0,2.0,2.0,2021-01
3870,2021-01-04,Johor,0,295,149,282.0,247.0,0.0,1.0,1.0,34.0,30.0,28.0,82.0,90.0,1.0,1.0,26.0,27.0,2021-01
3871,2021-01-04,Kedah,0,45,13,27.0,18.0,1.0,0.0,0.0,9.0,8.0,7.0,9.0,12.0,0.0,0.0,6.0,6.0,2021-01
3872,2021-01-04,Kelantan,0,50,23,40.0,28.0,0.0,1.0,0.0,6.0,5.0,3.0,4.0,4.0,0.0,0.0,2.0,4.0,2021-01
3873,2021-01-04,Melaka,0,34,0,56.0,47.0,1.0,0.0,0.0,3.0,4.0,3.0,37.0,21.0,0.0,0.0,1.0,0.0,2021-01
3874,2021-01-04,Negeri Sembilan,0,56,107,84.0,74.0,0.0,1.0,0.0,2.0,2.0,2.0,112.0,113.0,0.0,1.0,1.0,1.0,2021-01
3875,2021-01-04,Pahang,0,12,21,61.0,39.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,33.0,0.0,0.0,0.0,0.0,2021-01
3876,2021-01-04,Perak,0,34,48,40.0,33.0,1.0,1.0,1.0,8.0,9.0,7.0,58.0,58.0,0.0,0.0,4.0,5.0,2021-01
3877,2021-01-04,Perlis,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
3878,2021-01-04,Pulau Pinang,0,55,22,129.0,82.0,0.0,0.0,0.0,10.0,10.0,9.0,44.0,44.0,0.0,0.0,10.0,9.0,2021-01
3879,2021-01-04,Sabah,0,303,156,256.0,242.0,0.0,1.0,1.0,52.0,58.0,59.0,236.0,281.0,1.0,1.0,59.0,61.0,2021-01
3880,2021-01-04,Sarawak,1,8,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2021-01
3881,2021-01-04,Selangor,2,687,330,744.0,715.0,3.0,2.0,2.0,50.0,47.0,45.0,488.0,575.0,1.0,1.0,36.0,29.0,2021-01
3882,2021-01-04,Terengganu,0,4,2,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,2021-01
3883,2021-01-04,W.P. Kuala Lumpur,5,150,120,246.0,288.0,0.0,0.0,0.0,19.0,14.0,9.0,302.0,223.0,0.0,0.0,2.0,1.0,2021-01
3884,2021-01-04,W.P. Labuan,0,1,8,12.0,13.0,0.0,0.0,0.0,3.0,3.0,3.0,16.0,10.0,0.0,0.0,2.0,2.0,2021-01
3885,2021-01-05,Johor,9,428,253,297.0,248.0,1.0,1.0,1.0,25.0,31.0,29.0,115.0,103.0,1.0,1.0,25.0,27.0,2021-01
3886,2021-01-05,Kedah,0,47,17,31.0,21.0,0.0,0.0,0.0,10.0,8.0,7.0,9.0,11.0,0.0,0.0,6.0,6.0,2021-01
3887,2021-01-05,Kelantan,0,42,54,43.0,31.0,0.0,0.0,0.0,8.0,5.0,3.0,5.0,4.0,0.0,0.0,1.0,4.0,2021-01
3888,2021-01-05,Melaka,0,21,16,59.0,48.0,0.0,0.0,0.0,4.0,4.0,3.0,39.0,22.0,0.0,0.0,1.0,0.0,2021-01
3889,2021-01-05,Negeri Sembilan,0,98,41,69.0,74.0,0.0,0.0,0.0,2.0,2.0,2.0,83.0,79.0,0.0,1.0,1.0,1.0,2021-01
3890,2021-01-05,Pahang,0,25,6,61.0,39.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,34.0,0.0,0.0,0.0,0.0,2021-01
3891,2021-01-05,Perak,0,25,31,39.0,34.0,0.0,1.0,1.0,10.0,9.0,8.0,52.0,56.0,0.0,0.0,4.0,5.0,2021-01
3892,2021-01-05,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
3893,2021-01-05,Pulau Pinang,0,60,35,127.0,84.0,0.0,0.0,0.0,11.0,11.0,9.0,43.0,41.0,0.0,0.0,10.0,9.0,2021-01
3894,2021-01-05,Sabah,0,383,201,277.0,246.0,1.0,1.0,1.0,55.0,57.0,58.0,231.0,281.0,1.0,1.0,59.0,60.0,2021-01
3895,2021-01-05,Sarawak,1,13,6,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-01
3896,2021-01-05,Selangor,0,509,354,743.0,678.0,4.0,2.0,2.0,50.0,48.0,46.0,584.0,631.0,1.0,2.0,38.0,30.0,2021-01
3897,2021-01-05,Terengganu,0,13,0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2021-01
3898,2021-01-05,W.P. Kuala Lumpur,6,313,191,239.0,289.0,0.0,0.0,0.0,18.0,15.0,10.0,302.0,222.0,0.0,0.0,2.0,1.0,2021-01
3899,2021-01-05,W.P. Labuan,0,37,13,12.0,11.0,0.0,0.0,0.0,2.0,3.0,3.0,18.0,12.0,0.0,0.0,2.0,2.0,2021-01
3900,2021-01-06,Johor,2,571,34,342.0,267.0,4.0,1.0,1.0,37.0,30.0,29.0,132.0,107.0,1.0,1.0,24.0,26.0,2021-01
3901,2021-01-06,Kedah,0,42,24,37.0,24.0,0.0,0.0,0.0,9.0,9.0,7.0,7.0,11.0,0.0,0.0,5.0,6.0,2021-01
3902,2021-01-06,Kelantan,0,43,27,44.0,34.0,1.0,0.0,0.0,8.0,6.0,4.0,5.0,4.0,0.0,0.0,1.0,3.0,2021-01
3903,2021-01-06,Melaka,0,13,148,61.0,49.0,1.0,0.0,0.0,4.0,4.0,4.0,39.0,22.0,0.0,0.0,1.0,0.0,2021-01
3904,2021-01-06,Negeri Sembilan,0,125,86,74.0,77.0,1.0,0.0,0.0,2.0,2.0,2.0,81.0,81.0,0.0,1.0,2.0,1.0,2021-01
3905,2021-01-06,Pahang,0,11,7,24.0,40.0,0.0,1.0,1.0,6.0,2.0,1.0,10.0,32.0,0.0,0.0,0.0,0.0,2021-01
3906,2021-01-06,Perak,0,34,33,40.0,35.0,1.0,1.0,1.0,10.0,9.0,8.0,39.0,55.0,0.0,0.0,4.0,5.0,2021-01
3907,2021-01-06,Perlis,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01
3908,2021-01-06,Pulau Pinang,0,77,53,128.0,87.0,0.0,0.0,0.0,12.0,11.0,9.0,41.0,42.0,0.0,0.0,9.0,9.0,2021-01
3909,2021-01-06,Sabah,0,405,192,299.0,256.0,1.0,0.0,1.0,60.0,57.0,58.0,229.0,280.0,1.0,1.0,60.0,60.0,2021-01
3910,2021-01-06,Sarawak,0,5,1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-01
3911,2021-01-06,Selangor,1,965,390,709.0,642.0,5.0,3.0,2.0,50.0,48.0,47.0,657.0,673.0,2.0,2.0,39.0,32.0,2021-01
3912,2021-01-06,Terengganu,0,19,6,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2021-01
3913,2021-01-06,W.P. Kuala Lumpur,1,265,102,233.0,276.0,0.0,0.0,0.0,20.0,16.0,12.0,275.0,251.0,0.0,0.0,2.0,2.0,2021-01
3914,2021-01-06,W.P. Labuan,0,9,24,18.0,13.0,0.0,0.0,0.0,2.0,3.0,3.0,16.0,12.0,0.0,0.0,2.0,2.0,2021-01
3915,2021-01-07,Johor,3,1103,61,337.0,300.0,1.0,2.0,1.0,36.0,31.0,30.0,134.0,108.0,1.0,1.0,25.0,26.0,2021-01
